Fraction,MF,SampID,Retention_time,mz,QCd_area,method,Station
RP,12629_RP,210329_Smp_Aloha_C,0.686,494.79089,159625.1979098949,CatEx,A
RP,12635_RP,210329_Smp_Aloha_A,0.679,495.06024,216119.9026396262,CatEx,A
RP,12635_RP,210329_Smp_Aloha_B,0.679,495.06024,202018.4581689848,CatEx,A
RP,12635_RP,210329_Smp_Aloha_C,0.679,495.06024,172422.91518602232,CatEx,A
RP,12635_RP,210329_Smp_PS_A,0.679,495.06024,218064.8758195004,CatEx,PS
RP,12635_RP,210329_Smp_PS_B,0.679,495.06024,321492.1478424332,CatEx,PS
RP,12635_RP,210329_Smp_PS_C,0.679,495.06024,59246.4453529337,CatEx,PS
RP,12635_RP,210329_Smp_PPL_Aloha_A,0.679,495.06024,362658.1402027728,PPL,A
RP,12635_RP,210329_Smp_PPL_Aloha_B,0.679,495.06024,989301.0551428878,PPL,A
RP,12635_RP,210329_Smp_PPL_Aloha_C,0.679,495.06024,554819.0663654688,PPL,A
RP,12635_RP,210329_Smp_PPL_PS_A,0.679,495.06024,874258.5448755991,PPL,PS
RP,12635_RP,210329_Smp_PPL_PS_B,0.679,495.06024,468636.74254863826,PPL,PS
RP,12635_RP,210329_Smp_PPL_PS_C,0.679,495.06024,254584.16845060317,PPL,PS
RP,12638_RP,210329_Smp_PPL_Aloha_A,4.216,495.24164,1096531.6460428354,PPL,A
RP,12638_RP,210329_Smp_PPL_Aloha_B,4.216,495.24164,915996.5555847272,PPL,A
RP,12638_RP,210329_Smp_PPL_Aloha_C,4.216,495.24164,1167506.3106160655,PPL,A
RP,12638_RP,210329_Smp_PPL_PS_A,4.216,495.24164,245015.4126828899,PPL,PS
RP,12638_RP,210329_Smp_PPL_PS_B,4.216,495.24164,326367.0220480934,PPL,PS
RP,12638_RP,210329_Smp_PPL_PS_C,4.216,495.24164,389315.9454125543,PPL,PS
HILICPos,1264_HILICPos,210322_Smp_PPL_Aloha_A,2.252,224.09177,3465290,PPL,A
HILICPos,1264_HILICPos,210322_Smp_PPL_Aloha_B,2.252,224.09177,3346376,PPL,A
HILICPos,1264_HILICPos,210322_Smp_PPL_Aloha_C,2.252,224.09177,2912312,PPL,A
HILICPos,1264_HILICPos,210322_Smp_PPL_PS_A,2.252,224.09177,2884390,PPL,PS
HILICPos,1264_HILICPos,210322_Smp_PPL_PS_B,2.252,224.09177,2982980,PPL,PS
HILICPos,1264_HILICPos,210322_Smp_PPL_PS_C,2.252,224.09177,3848048,PPL,PS
RP,12673_RP,210329_Smp_PPL_Aloha_A,0.71,497.09546,29084.75728001073,PPL,A
RP,12673_RP,210329_Smp_PPL_Aloha_B,0.71,497.09546,35453.25894211487,PPL,A
RP,12673_RP,210329_Smp_PPL_Aloha_C,0.71,497.09546,79154.01159314721,PPL,A
RP,12673_RP,210329_Smp_PPL_PS_A,0.71,497.09546,228981.78415839665,PPL,PS
RP,12673_RP,210329_Smp_PPL_PS_B,0.71,497.09546,122287.93429799256,PPL,PS
RP,12673_RP,210329_Smp_PPL_PS_C,0.71,497.09546,226099.52354267775,PPL,PS
RP,12675_RP,210329_Smp_Aloha_A,4.161,497.23630000000003,483837.6390102537,CatEx,A
RP,12675_RP,210329_Smp_Aloha_B,4.161,497.23630000000003,217820.81341937865,CatEx,A
RP,12675_RP,210329_Smp_Aloha_C,4.161,497.23630000000003,236930.3574651026,CatEx,A
RP,12675_RP,210329_Smp_PPL_Aloha_A,4.161,497.23630000000003,1489226.3670725916,PPL,A
RP,12675_RP,210329_Smp_PPL_Aloha_B,4.161,497.23630000000003,1911539.3723798385,PPL,A
RP,12675_RP,210329_Smp_PPL_Aloha_C,4.161,497.23630000000003,2459704.674544046,PPL,A
RP,12675_RP,210329_Smp_PPL_PS_A,4.161,497.23630000000003,219853.07293773227,PPL,PS
RP,12675_RP,210329_Smp_PPL_PS_B,4.161,497.23630000000003,257901.0020877696,PPL,PS
RP,12675_RP,210329_Smp_PPL_PS_C,4.161,497.23630000000003,385921.84177047166,PPL,PS
RP,12688_RP,210329_Smp_PPL_Aloha_A,10.074,498.40027,33565.4221491979,PPL,A
RP,12688_RP,210329_Smp_PPL_Aloha_B,10.074,498.40027,38852.806441164226,PPL,A
RP,12688_RP,210329_Smp_PPL_Aloha_C,10.074,498.40027,38375.49036427428,PPL,A
HILICPos,1269_HILICPos,210322_Smp_PPL_Aloha_A,2.249,224.14952,1715650,PPL,A
HILICPos,1269_HILICPos,210322_Smp_PPL_Aloha_B,2.249,224.14952,2135164,PPL,A
HILICPos,1269_HILICPos,210322_Smp_PPL_Aloha_C,2.249,224.14952,1982866,PPL,A
HILICPos,1269_HILICPos,210322_Smp_PPL_PS_A,2.249,224.14952,925036,PPL,PS
HILICPos,1269_HILICPos,210322_Smp_PPL_PS_B,2.249,224.14952,978812,PPL,PS
HILICPos,1269_HILICPos,210322_Smp_PPL_PS_C,2.249,224.14952,1663232,PPL,PS
RP,12690_RP,210329_Smp_Aloha_A,6.004,498.40152,40849780,CatEx,A
RP,12690_RP,210329_Smp_Aloha_B,6.004,498.40152,16097776,CatEx,A
RP,12690_RP,210329_Smp_Aloha_C,6.004,498.40152,18713102,CatEx,A
RP,12690_RP,210329_Smp_PPL_Aloha_A,6.004,498.40152,71663016,PPL,A
RP,12690_RP,210329_Smp_PPL_Aloha_B,6.004,498.40152,79231776,PPL,A
RP,12690_RP,210329_Smp_PPL_Aloha_C,6.004,498.40152,86751352,PPL,A
RP,12690_RP,210329_Smp_PPL_PS_A,6.004,498.40152,388380,PPL,PS
RP,12690_RP,210329_Smp_PPL_PS_B,6.004,498.40152,434974,PPL,PS
RP,12690_RP,210329_Smp_PPL_PS_C,6.004,498.40152,699000,PPL,PS
RP,12691_RP,210329_Smp_Aloha_A,5.718,498.40213,342888,CatEx,A
RP,12691_RP,210329_Smp_Aloha_B,5.718,498.40213,188286,CatEx,A
RP,12691_RP,210329_Smp_Aloha_C,5.718,498.40213,212822,CatEx,A
RP,12691_RP,210329_Smp_PPL_Aloha_A,5.718,498.40213,445788,PPL,A
RP,12691_RP,210329_Smp_PPL_Aloha_B,5.718,498.40213,418430,PPL,A
RP,12691_RP,210329_Smp_PPL_Aloha_C,5.718,498.40213,501902,PPL,A
RP,12691_RP,210329_Smp_PPL_PS_A,5.718,498.40213,194628,PPL,PS
RP,12691_RP,210329_Smp_PPL_PS_B,5.718,498.40213,202580,PPL,PS
RP,12691_RP,210329_Smp_PPL_PS_C,5.718,498.40213,241760,PPL,PS
RP,12694_RP,210329_Smp_Aloha_A,0.659,498.71851,30798.286216014945,CatEx,A
RP,12694_RP,210329_Smp_Aloha_B,0.659,498.71851,13496.613410010355,CatEx,A
RP,12694_RP,210329_Smp_Aloha_C,0.659,498.71851,184993.428195042,CatEx,A
RP,12694_RP,210329_Smp_PPL_Aloha_A,0.659,498.71851,51164.148348979936,PPL,A
RP,12694_RP,210329_Smp_PPL_Aloha_B,0.659,498.71851,199085.12363844825,PPL,A
RP,12694_RP,210329_Smp_PPL_Aloha_C,0.659,498.71851,50766.612554184525,PPL,A
RP,12694_RP,210329_Smp_PPL_PS_A,0.659,498.71851,39247.85635007935,PPL,PS
RP,12694_RP,210329_Smp_PPL_PS_B,0.659,498.71851,155726.47683398,PPL,PS
RP,12694_RP,210329_Smp_PPL_PS_C,0.659,498.71851,363874.4118090659,PPL,PS
RP,12695_RP,210329_Smp_PPL_Aloha_A,0.684,498.74396,244557.2602442664,PPL,A
RP,12695_RP,210329_Smp_PPL_Aloha_B,0.684,498.74396,24859.483345008495,PPL,A
RP,12695_RP,210329_Smp_PPL_Aloha_C,0.684,498.74396,221536.32795071663,PPL,A
HILICPos,1270_HILICPos,210322_Smp_PPL_Aloha_A,2.239,224.16478,1355678,PPL,A
HILICPos,1270_HILICPos,210322_Smp_PPL_Aloha_B,2.239,224.16478,1711720,PPL,A
HILICPos,1270_HILICPos,210322_Smp_PPL_Aloha_C,2.239,224.16478,1571378,PPL,A
HILICPos,1270_HILICPos,210322_Smp_PPL_PS_A,2.239,224.16478,681644,PPL,PS
HILICPos,1270_HILICPos,210322_Smp_PPL_PS_B,2.239,224.16478,912990,PPL,PS
HILICPos,1270_HILICPos,210322_Smp_PPL_PS_C,2.239,224.16478,1138678,PPL,PS
RP,12714_RP,210329_Smp_PPL_PS_A,7.718,501.09595,265774.34019321704,PPL,PS
RP,12714_RP,210329_Smp_PPL_PS_B,7.718,501.09595,301778.49492859904,PPL,PS
RP,12714_RP,210329_Smp_PPL_PS_C,7.718,501.09595,336653.974455163,PPL,PS
HILICNeg,1272_HILICNeg,210322_Smp_Aloha_A,3.493,200.00211,102671960,CatEx,A
HILICNeg,1272_HILICNeg,210322_Smp_Aloha_B,3.493,200.00211,87157208,CatEx,A
HILICNeg,1272_HILICNeg,210322_Smp_Aloha_C,3.493,200.00211,59508372,CatEx,A
RP,12736_RP,210329_Smp_PPL_Aloha_A,0.669,502.62341,2290694.168069466,PPL,A
RP,12736_RP,210329_Smp_PPL_Aloha_B,0.669,502.62341,1202723.197532485,PPL,A
RP,12736_RP,210329_Smp_PPL_Aloha_C,0.669,502.62341,1604561.5027057235,PPL,A
RP,12736_RP,210329_Smp_PPL_PS_A,0.669,502.62341,550729.8201793773,PPL,PS
RP,12736_RP,210329_Smp_PPL_PS_B,0.669,502.62341,473065.5605016406,PPL,PS
RP,12736_RP,210329_Smp_PPL_PS_C,0.669,502.62341,760826.8392534688,PPL,PS
RP,12743_RP,210329_Smp_Aloha_A,4.515,503.30661,650369.2601125746,CatEx,A
RP,12743_RP,210329_Smp_Aloha_B,4.515,503.30661,107370.60982453056,CatEx,A
RP,12743_RP,210329_Smp_Aloha_C,4.515,503.30661,320173.4646218748,CatEx,A
RP,12743_RP,210329_Smp_PPL_Aloha_A,4.515,503.30661,8422587.938320912,PPL,A
RP,12743_RP,210329_Smp_PPL_Aloha_B,4.515,503.30661,13686917.290224964,PPL,A
RP,12743_RP,210329_Smp_PPL_Aloha_C,4.515,503.30661,14778260.16635602,PPL,A
RP,12743_RP,210329_Smp_PPL_PS_A,4.515,503.30661,662841.8851657442,PPL,PS
RP,12743_RP,210329_Smp_PPL_PS_B,4.515,503.30661,852459.6636425542,PPL,PS
RP,12743_RP,210329_Smp_PPL_PS_C,4.515,503.30661,1104521.752451155,PPL,PS
RP,12759_RP,210329_Smp_PPL_Aloha_A,4.153,504.33841,15230594,PPL,A
RP,12759_RP,210329_Smp_PPL_Aloha_B,4.153,504.33841,19839558,PPL,A
RP,12759_RP,210329_Smp_PPL_Aloha_C,4.153,504.33841,24490094,PPL,A
RP,12759_RP,210329_Smp_PPL_PS_A,4.153,504.33841,2387216,PPL,PS
RP,12759_RP,210329_Smp_PPL_PS_B,4.153,504.33841,2588944,PPL,PS
RP,12759_RP,210329_Smp_PPL_PS_C,4.153,504.33841,2952654,PPL,PS
HILICPos,1276_HILICPos,210322_Smp_PPL_Aloha_A,2.256,225.13327,11504424,PPL,A
HILICPos,1276_HILICPos,210322_Smp_PPL_Aloha_B,2.256,225.13327,9447956,PPL,A
HILICPos,1276_HILICPos,210322_Smp_PPL_Aloha_C,2.256,225.13327,11432320,PPL,A
HILICPos,1276_HILICPos,210322_Smp_PPL_PS_A,2.256,225.13327,5341936,PPL,PS
HILICPos,1276_HILICPos,210322_Smp_PPL_PS_B,2.256,225.13327,4917086,PPL,PS
HILICPos,1276_HILICPos,210322_Smp_PPL_PS_C,2.256,225.13327,4994872,PPL,PS
RP,12762_RP,210329_Smp_PPL_Aloha_A,0.666,504.62903,4970370.38244818,PPL,A
RP,12762_RP,210329_Smp_PPL_Aloha_B,0.666,504.62903,2796333.567747961,PPL,A
RP,12762_RP,210329_Smp_PPL_Aloha_C,0.666,504.62903,3963554.2411710746,PPL,A
RP,12762_RP,210329_Smp_PPL_PS_A,0.666,504.62903,1639091.7444389178,PPL,PS
RP,12762_RP,210329_Smp_PPL_PS_B,0.666,504.62903,1233760.8337891907,PPL,PS
RP,12762_RP,210329_Smp_PPL_PS_C,0.666,504.62903,1842496.3140181657,PPL,PS
RP,12783_RP,210329_Smp_Aloha_A,3.858,506.31775,897746,CatEx,A
RP,12783_RP,210329_Smp_Aloha_B,3.858,506.31775,270076,CatEx,A
RP,12783_RP,210329_Smp_Aloha_C,3.858,506.31775,385476,CatEx,A
RP,12783_RP,210329_Smp_PPL_Aloha_A,3.858,506.31775,34583776,PPL,A
RP,12783_RP,210329_Smp_PPL_Aloha_B,3.858,506.31775,41051920,PPL,A
RP,12783_RP,210329_Smp_PPL_Aloha_C,3.858,506.31775,41105404,PPL,A
RP,12783_RP,210329_Smp_PPL_PS_A,3.858,506.31775,104900,PPL,PS
RP,12783_RP,210329_Smp_PPL_PS_B,3.858,506.31775,93224,PPL,PS
RP,12783_RP,210329_Smp_PPL_PS_C,3.858,506.31775,131942,PPL,PS
RP,12785_RP,210329_Smp_Aloha_A,0.666,506.62619,163042.15909123496,CatEx,A
RP,12785_RP,210329_Smp_Aloha_B,0.666,506.62619,25801.1426032238,CatEx,A
RP,12785_RP,210329_Smp_Aloha_C,0.666,506.62619,794289.7328856165,CatEx,A
RP,12785_RP,210329_Smp_PPL_Aloha_A,0.666,506.62619,5651112.454833875,PPL,A
RP,12785_RP,210329_Smp_PPL_Aloha_B,0.666,506.62619,3046616.4846191695,PPL,A
RP,12785_RP,210329_Smp_PPL_Aloha_C,0.666,506.62619,4475358.446697983,PPL,A
RP,12785_RP,210329_Smp_PPL_PS_A,0.666,506.62619,1744685.1526086945,PPL,PS
RP,12785_RP,210329_Smp_PPL_PS_B,0.666,506.62619,1368180.5211441617,PPL,PS
RP,12785_RP,210329_Smp_PPL_PS_C,0.666,506.62619,2062598.34698094,PPL,PS
RP,1280_RP,210329_Smp_PPL_Aloha_A,2.033,145.56245,39777.782221155525,PPL,A
RP,1280_RP,210329_Smp_PPL_Aloha_B,2.033,145.56245,65962.43417767569,PPL,A
RP,1280_RP,210329_Smp_PPL_Aloha_C,2.033,145.56245,95854.7536434891,PPL,A
RP,12811_RP,210329_Smp_PPL_Aloha_A,0.681,508.77008,59347.790945323715,PPL,A
RP,12811_RP,210329_Smp_PPL_Aloha_B,0.681,508.77008,9257.571060856912,PPL,A
RP,12811_RP,210329_Smp_PPL_Aloha_C,0.681,508.77008,73476.77513025237,PPL,A
RP,12811_RP,210329_Smp_PPL_PS_A,0.681,508.77008,51455.22811167286,PPL,PS
RP,12811_RP,210329_Smp_PPL_PS_B,0.681,508.77008,8746.14755270545,PPL,PS
RP,12811_RP,210329_Smp_PPL_PS_C,0.681,508.77008,29605.19251262712,PPL,PS
RP,12817_RP,210329_Smp_Aloha_A,0.688,509.75705,18031.501035027355,CatEx,A
RP,12817_RP,210329_Smp_Aloha_B,0.688,509.75705,19032.324327686692,CatEx,A
RP,12817_RP,210329_Smp_Aloha_C,0.688,509.75705,117270.17167382108,CatEx,A
RP,12818_RP,210329_Smp_PPL_PS_A,0.695,509.84665,80301.43113589528,PPL,PS
RP,12818_RP,210329_Smp_PPL_PS_B,0.695,509.84665,133540.29452741632,PPL,PS
RP,12818_RP,210329_Smp_PPL_PS_C,0.695,509.84665,165478.77258017907,PPL,PS
RP,12823_RP,210329_Smp_PPL_Aloha_A,4.662,510.26825,730605.949263655,PPL,A
RP,12823_RP,210329_Smp_PPL_Aloha_B,4.662,510.26825,923147.4422422776,PPL,A
RP,12823_RP,210329_Smp_PPL_Aloha_C,4.662,510.26825,918194.41433067,PPL,A
RP,12824_RP,210329_Smp_PPL_Aloha_A,4.751,510.26846,2560380,PPL,A
RP,12824_RP,210329_Smp_PPL_Aloha_B,4.751,510.26846,3120126,PPL,A
RP,12824_RP,210329_Smp_PPL_Aloha_C,4.751,510.26846,3119452,PPL,A
RP,12829_RP,210329_Smp_PPL_PS_A,0.656,510.60068,115545.71770007416,PPL,PS
RP,12829_RP,210329_Smp_PPL_PS_B,0.656,510.60068,34198.483556435815,PPL,PS
RP,12829_RP,210329_Smp_PPL_PS_C,0.656,510.60068,239157.5883274573,PPL,PS
RP,12830_RP,210329_Smp_PPL_Aloha_A,0.672,510.62036,1756418.1559482622,PPL,A
RP,12830_RP,210329_Smp_PPL_Aloha_B,0.672,510.62036,913002.9578000556,PPL,A
RP,12830_RP,210329_Smp_PPL_Aloha_C,0.672,510.62036,1302816.2630304133,PPL,A
RP,12830_RP,210329_Smp_PPL_PS_A,0.672,510.62036,535936.0398332634,PPL,PS
RP,12830_RP,210329_Smp_PPL_PS_B,0.672,510.62036,420977.74678569735,PPL,PS
RP,12830_RP,210329_Smp_PPL_PS_C,0.672,510.62036,565495.5292044409,PPL,PS
RP,12840_RP,210329_Smp_PPL_PS_A,7.719,511.12469,1086109.245814958,PPL,PS
RP,12840_RP,210329_Smp_PPL_PS_B,7.719,511.12469,1090448.243804212,PPL,PS
RP,12840_RP,210329_Smp_PPL_PS_C,7.719,511.12469,1187353.2287867337,PPL,PS
RP,12844_RP,210329_Smp_PPL_Aloha_A,1.874,511.17993,300464,PPL,A
RP,12844_RP,210329_Smp_PPL_Aloha_B,1.874,511.17993,248547.99999999997,PPL,A
RP,12844_RP,210329_Smp_PPL_Aloha_C,1.874,511.17993,178802,PPL,A
RP,12848_RP,210329_Smp_Aloha_A,0.685,511.75415,13190.1334661578,CatEx,A
RP,12848_RP,210329_Smp_Aloha_B,0.685,511.75415,25545.3512530609,CatEx,A
RP,12848_RP,210329_Smp_Aloha_C,0.685,511.75415,191937.3586085229,CatEx,A
RP,12861_RP,210329_Smp_PPL_Aloha_A,0.662,512.60779,635043.9889888893,PPL,A
RP,12861_RP,210329_Smp_PPL_Aloha_B,0.662,512.60779,536255.2373182348,PPL,A
RP,12861_RP,210329_Smp_PPL_Aloha_C,0.662,512.60779,280030.35773075745,PPL,A
RP,12861_RP,210329_Smp_PPL_PS_A,0.662,512.60779,377042.35263529874,PPL,PS
RP,12861_RP,210329_Smp_PPL_PS_B,0.662,512.60779,316434.66284242633,PPL,PS
RP,12861_RP,210329_Smp_PPL_PS_C,0.662,512.60779,143706.17034790857,PPL,PS
RP,12865_RP,210329_Smp_PPL_Aloha_A,0.666,512.73163,393933.7744552448,PPL,A
RP,12865_RP,210329_Smp_PPL_Aloha_B,0.666,512.73163,32393.899999538466,PPL,A
RP,12865_RP,210329_Smp_PPL_Aloha_C,0.666,512.73163,302805.0067047107,PPL,A
RP,12865_RP,210329_Smp_PPL_PS_A,0.666,512.73163,32638.807685947737,PPL,PS
RP,12865_RP,210329_Smp_PPL_PS_B,0.666,512.73163,54239.08388011677,PPL,PS
RP,12865_RP,210329_Smp_PPL_PS_C,0.666,512.73163,93710.00955039127,PPL,PS
HILICPos,1287_HILICPos,210322_Smp_PPL_Aloha_A,2.224,226.14392,1688896,PPL,A
HILICPos,1287_HILICPos,210322_Smp_PPL_Aloha_B,2.224,226.14392,1464776,PPL,A
HILICPos,1287_HILICPos,210322_Smp_PPL_Aloha_C,2.224,226.14392,1579620,PPL,A
HILICPos,1287_HILICPos,210322_Smp_PPL_PS_A,2.224,226.14392,1241740,PPL,PS
HILICPos,1287_HILICPos,210322_Smp_PPL_PS_B,2.224,226.14392,1756272,PPL,PS
HILICPos,1287_HILICPos,210322_Smp_PPL_PS_C,2.224,226.14392,2195340,PPL,PS
RP,12870_RP,210329_Smp_PS_A,1.322,513.00903,411188,CatEx,PS
RP,12870_RP,210329_Smp_PS_B,1.322,513.00903,609738,CatEx,PS
RP,12870_RP,210329_Smp_PS_C,1.322,513.00903,1229318,CatEx,PS
RP,12871_RP,210329_Smp_PPL_PS_A,7.718,513.1203,47045.222691062045,PPL,PS
RP,12871_RP,210329_Smp_PPL_PS_B,7.718,513.1203,83377.36136027348,PPL,PS
RP,12871_RP,210329_Smp_PPL_PS_C,7.718,513.1203,45959.94083007993,PPL,PS
HILICPos,1290_HILICPos,210322_Smp_PPL_Aloha_A,2.942,226.97108,84017.8314639767,PPL,A
HILICPos,1290_HILICPos,210322_Smp_PPL_Aloha_B,2.942,226.97108,77338.28252968572,PPL,A
HILICPos,1290_HILICPos,210322_Smp_PPL_Aloha_C,2.942,226.97108,103095.26049196487,PPL,A
RP,12905_RP,210329_Smp_PPL_Aloha_A,4.192,516.30219,1769916.848676273,PPL,A
RP,12905_RP,210329_Smp_PPL_Aloha_B,4.192,516.30219,2105589.801111792,PPL,A
RP,12905_RP,210329_Smp_PPL_Aloha_C,4.192,516.30219,2271143.774581196,PPL,A
RP,1291_RP,210329_Smp_PPL_Aloha_A,3.911,146.06007,1035400,PPL,A
RP,1291_RP,210329_Smp_PPL_Aloha_B,3.911,146.06007,1140892,PPL,A
RP,1291_RP,210329_Smp_PPL_Aloha_C,3.911,146.06007,1113406,PPL,A
RP,1291_RP,210329_Smp_PPL_PS_A,3.911,146.06007,2367090,PPL,PS
RP,1291_RP,210329_Smp_PPL_PS_B,3.911,146.06007,4131742,PPL,PS
RP,1291_RP,210329_Smp_PPL_PS_C,3.911,146.06007,4908474,PPL,PS
RP,12928_RP,210329_Smp_PPL_Aloha_A,5.242,518.31787,849998,PPL,A
RP,12928_RP,210329_Smp_PPL_Aloha_B,5.242,518.31787,2863838,PPL,A
RP,12928_RP,210329_Smp_PPL_Aloha_C,5.242,518.31787,1677652,PPL,A
RP,12928_RP,210329_Smp_PPL_PS_A,5.242,518.31787,1637556,PPL,PS
RP,12928_RP,210329_Smp_PPL_PS_B,5.242,518.31787,2440418,PPL,PS
RP,12928_RP,210329_Smp_PPL_PS_C,5.242,518.31787,1931042,PPL,PS
RP,1293_RP,210329_Smp_PPL_PS_A,5.508,146.06013,1110003.473848099,PPL,PS
RP,1293_RP,210329_Smp_PPL_PS_B,5.508,146.06013,1271155.0264596962,PPL,PS
RP,1293_RP,210329_Smp_PPL_PS_C,5.508,146.06013,1387538.3596728486,PPL,PS
RP,12933_RP,210329_Smp_PPL_PS_A,0.658,518.71545,14086.987585459256,PPL,PS
RP,12933_RP,210329_Smp_PPL_PS_B,0.658,518.71545,326879.3013285591,PPL,PS
RP,12933_RP,210329_Smp_PPL_PS_C,0.658,518.71545,577609.1859745554,PPL,PS
HILICNeg,1294_HILICNeg,210322_Smp_PPL_PS_A,2.282,201.11296,7509204,PPL,PS
HILICNeg,1294_HILICNeg,210322_Smp_PPL_PS_B,2.282,201.11296,3599202,PPL,PS
HILICNeg,1294_HILICNeg,210322_Smp_PPL_PS_C,2.282,201.11296,7736866,PPL,PS
RP,12953_RP,210329_Smp_Aloha_A,4.502,520.33313,14110352,CatEx,A
RP,12953_RP,210329_Smp_Aloha_B,4.502,520.33313,2268292,CatEx,A
RP,12953_RP,210329_Smp_Aloha_C,4.502,520.33313,6755966,CatEx,A
RP,12953_RP,210329_Smp_PPL_Aloha_A,4.502,520.33313,116482736,PPL,A
RP,12953_RP,210329_Smp_PPL_Aloha_B,4.502,520.33313,185803840,PPL,A
RP,12953_RP,210329_Smp_PPL_Aloha_C,4.502,520.33313,184863760,PPL,A
RP,12953_RP,210329_Smp_PPL_PS_A,4.502,520.33313,9781836,PPL,PS
RP,12953_RP,210329_Smp_PPL_PS_B,4.502,520.33313,12165456,PPL,PS
RP,12953_RP,210329_Smp_PPL_PS_C,4.502,520.33313,14957100,PPL,PS
RP,12957_RP,210329_Smp_PPL_Aloha_A,0.659,520.71259,65809.14707290984,PPL,A
RP,12957_RP,210329_Smp_PPL_Aloha_B,0.659,520.71259,368890.65076341975,PPL,A
RP,12957_RP,210329_Smp_PPL_Aloha_C,0.659,520.71259,52244.932807595855,PPL,A
RP,12957_RP,210329_Smp_PPL_PS_A,0.659,520.71259,151534.9376123292,PPL,PS
RP,12957_RP,210329_Smp_PPL_PS_B,0.659,520.71259,297324.64897791727,PPL,PS
RP,12957_RP,210329_Smp_PPL_PS_C,0.659,520.71259,456468.8706225579,PPL,PS
RP,1296_RP,210329_Smp_PPL_Aloha_A,1.098,146.08122,1857322,PPL,A
RP,1296_RP,210329_Smp_PPL_Aloha_B,1.098,146.08122,2213616,PPL,A
RP,1296_RP,210329_Smp_PPL_Aloha_C,1.098,146.08122,2383422,PPL,A
RP,1296_RP,210329_Smp_PPL_PS_A,1.098,146.08122,3155320,PPL,PS
RP,1296_RP,210329_Smp_PPL_PS_B,1.098,146.08122,1588302,PPL,PS
RP,1296_RP,210329_Smp_PPL_PS_C,1.098,146.08122,3005220,PPL,PS
RP,12961_RP,210329_Smp_PPL_PS_A,0.664,521.66138,35470.74630199403,PPL,PS
RP,12961_RP,210329_Smp_PPL_PS_B,0.664,521.66138,64379.97348532182,PPL,PS
RP,12961_RP,210329_Smp_PPL_PS_C,0.664,521.66138,14612.090671344757,PPL,PS
HILICPos,1297_HILICPos,210322_Smp_Aloha_A,2.229,227.17526,183489248,CatEx,A
HILICPos,1297_HILICPos,210322_Smp_Aloha_B,2.229,227.17526,136384768,CatEx,A
HILICPos,1297_HILICPos,210322_Smp_Aloha_C,2.229,227.17526,145013888,CatEx,A
HILICPos,1297_HILICPos,210322_Smp_PPL_Aloha_A,2.229,227.17526,400368896,PPL,A
HILICPos,1297_HILICPos,210322_Smp_PPL_Aloha_B,2.229,227.17526,425571520,PPL,A
HILICPos,1297_HILICPos,210322_Smp_PPL_Aloha_C,2.229,227.17526,448979520,PPL,A
HILICPos,1297_HILICPos,210322_Smp_PPL_PS_A,2.229,227.17526,14177706,PPL,PS
HILICPos,1297_HILICPos,210322_Smp_PPL_PS_B,2.229,227.17526,13092496,PPL,PS
HILICPos,1297_HILICPos,210322_Smp_PPL_PS_C,2.229,227.17526,14173450,PPL,PS
RP,12976_RP,210329_Smp_PPL_Aloha_A,0.661,522.62195,2535907.9495735387,PPL,A
RP,12976_RP,210329_Smp_PPL_Aloha_B,0.661,522.62195,904553.188431717,PPL,A
RP,12976_RP,210329_Smp_PPL_Aloha_C,0.661,522.62195,1763081.2359530004,PPL,A
RP,12976_RP,210329_Smp_PPL_PS_A,0.661,522.62195,625224.3468803493,PPL,PS
RP,12976_RP,210329_Smp_PPL_PS_B,0.661,522.62195,565996.7911579105,PPL,PS
RP,12976_RP,210329_Smp_PPL_PS_C,0.661,522.62195,751240.3483744486,PPL,PS
RP,1298_RP,210329_Smp_Aloha_A,0.775,146.11752,2016560,CatEx,A
RP,1298_RP,210329_Smp_Aloha_B,0.775,146.11752,1595500,CatEx,A
RP,1298_RP,210329_Smp_Aloha_C,0.775,146.11752,2035614,CatEx,A
RP,1298_RP,210329_Smp_PS_A,0.775,146.11752,4954850,CatEx,PS
RP,1298_RP,210329_Smp_PS_B,0.775,146.11752,5408040,CatEx,PS
RP,1298_RP,210329_Smp_PS_C,0.775,146.11752,4248600,CatEx,PS
RP,1298_RP,210329_Smp_PPL_Aloha_A,0.775,146.11752,358010,PPL,A
RP,1298_RP,210329_Smp_PPL_Aloha_B,0.775,146.11752,551788,PPL,A
RP,1298_RP,210329_Smp_PPL_Aloha_C,0.775,146.11752,457406,PPL,A
RP,1298_RP,210329_Smp_PPL_PS_A,0.775,146.11752,758920,PPL,PS
RP,1298_RP,210329_Smp_PPL_PS_B,0.775,146.11752,2644188,PPL,PS
RP,1298_RP,210329_Smp_PPL_PS_C,0.775,146.11752,607326,PPL,PS
RP,12986_RP,210329_Smp_PPL_Aloha_A,5.237,524.284,5065524,PPL,A
RP,12986_RP,210329_Smp_PPL_Aloha_B,5.237,524.284,9057032,PPL,A
RP,12986_RP,210329_Smp_PPL_Aloha_C,5.237,524.284,9288390,PPL,A
RP,12993_RP,210329_Smp_PPL_Aloha_A,0.661,524.61926,7952238.016253599,PPL,A
RP,12993_RP,210329_Smp_PPL_Aloha_B,0.661,524.61926,3031251.886001561,PPL,A
RP,12993_RP,210329_Smp_PPL_Aloha_C,0.661,524.61926,5622569.031630848,PPL,A
